problem_id,problem_tier,categories
36079,1,"['2', '3', '21']"
36080,1,"['2', '4', '16']"
36081,1,"['2', '4']"
36082,1,['3']
36083,1,"['2', '4']"
36084,1,"['5', '12', '14']"
36085,1,"['16', '23']"
36086,1,"['2', '11']"
36087,1,"['1', '7', '9']"
36088,1,"['3', '19']"
36089,1,"['4', '16', '19', '22']"
36090,1,"['4', '16']"
36091,1,"['3', '11', '14']"
36092,1,"['2', '4', '16']"
36093,1,"['2', '4', '16']"
36094,1,"['1', '19']"
36095,1,"['11', '18', '19']"
36096,1,['16']
36097,1,"['2', '19']"
36098,1,['2']
36099,1,"['1', '3', '9']"
36100,1,"['16', '27']"
36101,1,['16']
36102,1,['4']
36103,1,['3']
36104,1,['16']
36105,1,['16']
36106,5,['19']
36107,1,['11']
36108,1,['11']
36109,1,"['1', '7', '9', '14', '23']"
36110,1,"['1', '2', '5', '7', '9']"
36111,1,['1']
36112,1,['2']
36113,1,['2']
36114,1,['11']
36115,1,['1']
36116,1,['7']
36117,1,"['1', '4', '26']"
36119,1,"['11', '18', '21']"
36120,1,"['5', '11', '23']"
36121,1,"['2', '3']"
36122,1,['16']
36123,1,"['4', '9', '22']"
36124,1,"['2', '4', '5']"
36125,1,['26']
36126,1,['16']
36127,1,"['2', '4', '16']"
36128,1,"['2', '19']"
36129,1,['2']
36130,1,"['2', '16']"
36131,1,['2']
36132,1,"['1', '16']"
36133,1,"['1', '26']"
36135,1,"['3', '7', '12']"
36136,1,"['3', '16']"
36137,1,"['2', '4', '7']"
36138,1,"['4', '14']"
36139,16,"['1', '3', '18']"
36140,1,"['2', '5']"
36141,1,['2']
36142,1,"['2', '3']"
36143,1,['2']
36144,1,['16']
36145,1,['16']
36146,1,"['11', '16']"
36147,1,"['3', '4', '11']"
36148,1,"['1', '2', '8']"
36149,1,"['3', '7', '23']"
36150,1,"['2', '7']"
36151,1,"['9', '14', '23']"
36152,1,"['5', '8', '14', '21']"
36153,1,['11']
36155,1,"['3', '16']"
36156,1,"['2', '4', '5']"
36157,1,['2']
36158,1,['22']
36159,1,"['9', '11']"
36160,1,"['3', '11']"
36161,1,"['3', '16']"
36162,1,"['2', '4', '26']"
36163,1,"['1', '16', '26']"
36164,1,"['2', '5', '7', '16', '23']"
36165,1,"['2', '7']"
36166,1,"['2', '3']"
36167,1,['2']
36168,1,"['1', '9']"
36169,1,"['4', '7', '18']"
36170,1,"['2', '3']"
36171,1,['2']
36172,1,"['1', '16']"
36173,1,"['8', '14', '19']"
36174,1,"['2', '4']"
36175,1,"['2', '19']"
36176,1,"['2', '3']"
36177,1,['18']
36178,1,"['11', '16']"
36179,1,"['1', '22']"
36180,1,"['19', '23']"
36181,1,"['3', '7', '19']"
36182,1,"['2', '3', '19', '26']"
36183,1,['2']
36184,1,"['1', '4', '11']"
36185,1,"['3', '11']"
36186,1,['1']
36187,1,"['3', '7', '9', '23']"
36188,1,"['2', '16']"
36189,1,['3']
36191,1,"['1', '3', '4']"
36192,1,['2']
36193,1,['3']
36194,1,['2']
36195,1,"['9', '14', '18', '19']"
36196,1,['27']
36197,1,['1']
36198,1,"['2', '23']"
36199,1,"['2', '16', '19']"
36200,1,"['1', '2', '19']"
36201,1,"['2', '4']"
36202,1,['3']
36203,1,"['1', '5', '8']"
36204,1,"['3', '19']"
36205,1,"['2', '3', '4']"
36206,1,"['2', '3', '19']"
36207,1,"['11', '14']"
36208,1,"['1', '14', '16', '26']"
36209,1,"['1', '2', '9']"
36210,1,"['2', '4']"
36211,5,['2']
36212,1,"['4', '8']"
36213,1,['19']
36214,1,['7']
36215,1,"['11', '18', '22']"
36216,1,"['1', '3', '9', '26']"
36217,1,['1']
36218,1,"['7', '9']"
36219,1,"['2', '3', '14', '16']"
36220,1,"['1', '5']"
36221,1,"['7', '8']"
36222,1,"['2', '11']"
36223,1,['2']
36224,1,['2']
36225,1,['2']
36226,1,['1']
36227,1,"['11', '14', '21']"
36228,1,"['1', '11']"
36229,1,"['3', '26']"
36230,1,"['4', '19']"
36231,1,"['1', '7']"
36232,1,"['1', '4', '11', '14']"
36233,1,['16']
36234,1,"['2', '3', '14', '19']"
36235,1,['2']
36236,1,"['11', '14', '19']"
36237,1,['2']
36238,1,['22']
36239,1,['11']
36240,1,"['2', '7', '8', '11']"
36241,1,['2']
36242,1,['2']
36243,1,['11']
36244,1,"['7', '9', '11']"
36245,1,['16']
36246,1,"['1', '3', '19', '26']"
36247,1,"['2', '7']"
36248,1,['2']
36249,1,"['1', '2', '16']"
36250,1,"['1', '7', '12']"
36251,1,"['2', '3', '16']"
36252,1,"['1', '2', '3', '14']"
36253,1,"['1', '2', '4']"
36254,1,"['2', '3', '8']"
36255,1,"['2', '3', '14', '16']"
36256,1,['2']
36257,1,['11']
36258,1,"['3', '8', '9', '11', '14']"
36259,1,['18']
36260,1,['1']
36262,1,"['11', '18']"
36263,1,"['1', '26']"
36264,1,"['3', '16']"
36265,1,['2']
36266,1,['2']
36267,1,['2']
36268,1,['7']
36269,1,"['2', '5']"
36270,1,"['3', '19']"
36271,1,"['2', '3']"
36272,1,['2']
36273,1,['2']
36274,1,['2']
36276,1,"['2', '4', '23']"
36277,1,['22']
36284,1,['2']
36285,1,['2']
36286,1,['11']
36287,1,"['1', '21']"
36288,1,"['2', '4', '16']"
36289,1,"['1', '2']"
36290,1,"['2', '4', '16', '22']"
36291,1,"['2', '8', '16']"
36292,1,"['7', '9', '22']"
36293,1,['7']
36294,1,"['2', '3', '16']"
36295,1,"['2', '16']"
36297,4,"['2', '3', '19']"
36298,1,"['2', '3', '14']"
36299,1,"['1', '2']"
36300,1,"['7', '19']"
36301,1,"['2', '16']"
36302,1,['2']
36303,1,"['2', '9', '11']"
36304,1,['1']
36305,1,"['7', '16']"
36306,1,"['1', '3', '16']"
36307,1,"['4', '7']"
36308,1,"['2', '4']"
36309,1,"['3', '16']"
36310,1,['16']
36311,1,"['1', '4', '26']"
36312,1,"['2', '3']"
36313,1,"['2', '3', '16']"
36314,1,"['2', '16']"
36315,1,"['11', '14', '26']"
36316,1,"['7', '12', '23']"
36317,1,"['2', '16']"
36318,1,"['2', '4']"
36319,1,['2']
36321,1,['2']
36323,1,['11']
36325,1,['1']
36326,1,['2']
36327,1,"['2', '16']"
36328,1,['2']
36329,1,['16']
36330,1,['16']
36331,1,"['7', '9', '11']"
36332,1,['16']
36333,1,['16']
36334,1,['22']
36335,1,"['2', '4', '16']"
36336,1,['3']
36337,1,['16']
36338,1,"['2', '4']"
36342,1,['11']
36343,1,['16']
36344,1,['1']
36345,1,['16']
36347,1,['3']
36348,1,['1']
36351,1,['11']
36352,1,['4']
36354,1,['3']
36355,1,['4']
36356,1,['4']
36357,1,"['2', '8']"
36360,1,['11']
36361,1,['2']
36362,1,['2']
36363,1,"['2', '3']"
36364,1,"['3', '16']"
36365,1,['22']
36366,1,['16']
36367,1,"['3', '19']"
36368,1,"['2', '7', '16', '26']"
36369,1,"['3', '19']"
36370,1,"['11', '14']"
36371,1,['27']
36372,1,"['2', '3']"
36373,1,"['3', '4', '8']"
36374,1,['2']
36375,1,"['1', '2', '7', '12']"
36376,1,"['1', '5', '8']"
36377,1,"['2', '4', '14']"
36378,1,['2']
36379,1,['16']
36380,1,"['1', '22', '26']"
36381,1,"['1', '2', '4', '11', '14', '16']"
36382,1,"['2', '3', '4', '5', '16']"
36383,1,"['2', '3', '4']"
36384,1,"['2', '3', '8', '19']"
36385,1,['2']
36386,1,"['1', '18']"
36387,1,['1']
36388,1,"['7', '9', '11']"
36389,1,"['2', '8', '14', '19']"
36390,1,"['3', '11']"
36391,1,['1']
36392,1,"['2', '7', '9']"
36393,1,"['2', '19']"
36394,1,"['14', '16']"
36395,1,"['2', '3']"
36396,1,"['2', '3', '19']"
36397,1,"['2', '3', '8']"
36398,1,['11']
36399,1,['16']
36400,1,['11']
36401,1,"['2', '7']"
36402,1,"['4', '14']"
36403,1,['1']
36404,1,"['9', '11', '18']"
36405,1,"['19', '22']"
36406,1,"['1', '4', '26']"
36407,1,"['3', '19']"
36408,1,['2']
36409,1,['2']
36410,1,"['2', '19']"
36411,15,['4']
36412,1,"['1', '22']"
36413,1,['11']
36414,1,"['1', '26']"
36415,1,"['3', '11', '14', '19']"
36416,1,['7']
36417,1,['2']
36418,1,"['2', '16']"
36419,1,"['1', '2', '16']"
36420,1,"['7', '9', '11']"
36421,1,"['12', '26']"
36422,1,"['1', '2', '11', '19']"
36423,1,['16']
36424,1,"['2', '11', '14', '22', '23']"
36425,1,"['1', '9', '11', '14']"
36426,1,"['1', '2', '7']"
36427,1,['3']
36428,1,"['2', '3']"
36429,1,"['2', '14', '16']"
36430,1,['2']
36431,1,['22']
36432,1,"['7', '8', '9', '11', '14']"
36433,1,"['1', '11', '16']"
36434,1,"['1', '4', '18']"
36435,1,"['3', '8', '14', '19']"
36436,1,"['3', '8', '16']"
36437,1,"['2', '9', '11', '23']"
36438,1,"['4', '14']"
36439,1,['16']
36440,1,"['2', '3', '16']"
36441,1,"['1', '3']"
36442,1,"['2', '3', '4']"
36443,1,"['3', '19']"
36444,1,['2']
36445,1,"['7', '12', '16']"
36446,1,"['11', '14']"
36447,1,"['1', '7', '12']"
36448,1,"['7', '9']"
36449,1,"['2', '16']"
36450,1,"['2', '3']"
36451,1,"['1', '11']"
36452,1,['2']
36453,1,['1']
36454,1,"['7', '26']"
36455,1,"['3', '7', '19']"
36456,1,"['11', '14']"
36457,1,"['2', '11']"
36458,1,"['2', '4', '16']"
36459,1,"['7', '8', '11', '12', '14', '23']"
36460,1,['1']
36461,1,"['2', '4']"
36462,1,['2']
36463,1,['2']
36464,1,['2']
36465,1,"['8', '18']"
36466,1,"['4', '16']"
36467,1,['4']
36468,1,"['1', '3']"
36469,1,"['2', '11']"
36470,1,"['2', '4', '11']"
36471,1,"['3', '14']"
36472,1,"['2', '3']"
36473,1,"['1', '4']"
36474,1,['2']
36475,1,"['7', '12', '27']"
36476,1,"['3', '7', '11', '23']"
36477,1,"['1', '2', '11', '16']"
36478,1,"['2', '19']"
36479,1,"['3', '16']"
36480,1,['16']
36481,1,['2']
36482,1,"['3', '7', '12']"
36484,1,['1']
36485,1,"['1', '14']"
36486,1,"['2', '3']"
36487,1,['7']
36488,1,"['4', '8', '11', '14', '16']"
36489,1,['16']
36490,1,"['1', '16']"
36491,1,"['2', '3']"
36492,1,"['2', '4', '7', '23']"
36493,1,"['1', '3']"
36494,1,"['2', '3']"
36495,1,"['4', '5']"
36496,1,"['2', '4']"
36497,1,['2']
36498,1,"['2', '3', '4']"
36499,1,"['1', '2', '5', '21']"
36500,1,"['1', '3', '26']"
36501,1,"['2', '3']"
36502,1,"['2', '16']"
36503,1,"['11', '23']"
36504,1,"['2', '3']"
36505,1,['2']
36506,1,"['1', '7']"
36507,1,['1']
36508,1,"['1', '4']"
36509,1,"['1', '26']"
36510,1,"['3', '4', '16']"
36511,1,"['1', '3', '27']"
36512,1,['1']
36513,1,"['2', '16']"
36514,1,"['2', '3', '16', '19']"
36515,1,"['2', '16']"
36516,1,"['2', '19']"
36517,1,"['2', '4', '16']"
36518,1,['3']
36519,1,['11']
36520,1,['1']
36521,1,['1']
36522,1,"['1', '2', '3', '16']"
36523,1,"['4', '7']"
36524,1,"['11', '14', '19', '21', '22']"
36525,1,"['2', '3', '19']"
36526,1,['7']
36527,1,"['2', '3', '4']"
36528,1,"['1', '2', '3', '11']"
36529,1,"['2', '3']"
36530,1,"['1', '7', '9']"
36531,1,['1']
36532,1,"['4', '11']"
36533,1,"['7', '9']"
36534,1,"['14', '16', '19']"
36535,1,"['2', '4', '16']"
36536,1,"['2', '19']"
36537,1,['16']
36538,1,"['1', '7', '12']"
36539,1,"['3', '16']"
36540,1,"['1', '5']"
36541,1,['16']
36542,1,['5']
36545,1,['7']
36549,1,"['4', '7', '16']"
36550,4,['2']
36551,1,"['3', '4', '7', '9', '18', '27']"
36552,1,"['7', '9', '11']"
36553,1,"['3', '8', '14']"
36554,1,"['2', '3', '11']"
36555,1,['16']
36556,1,"['9', '11', '18']"
36557,1,"['1', '7', '26']"
36558,1,['22']
36559,1,"['2', '3', '4']"
36560,1,"['2', '3']"
36561,1,['3']
36562,1,['11']
36563,1,['16']
36564,1,"['1', '11', '14']"
36565,1,"['2', '16']"
36566,1,"['4', '22']"
36567,1,['16']
36568,1,"['3', '7']"
36569,1,"['9', '11']"
36570,1,"['1', '3', '7', '12']"
36571,3,['2']
36572,12,"['2', '3', '5', '19']"
36573,1,['11']
36574,1,['16']
36575,1,"['4', '9']"
36576,1,"['1', '7', '9', '18']"
36577,1,"['3', '14', '16']"
36578,1,"['3', '16']"
36579,1,['3']
36580,1,"['1', '2', '26']"
36581,1,['16']
36582,1,"['2', '3', '4']"
36583,1,['16']
36584,1,"['2', '16']"
36585,1,"['1', '3']"
36586,1,"['1', '16']"
36587,1,"['1', '4']"
36589,1,['1']
36590,1,"['3', '14']"
36591,1,['19']
36592,1,['2']
36593,1,"['4', '14', '19', '22', '26']"
36594,1,"['2', '4', '14', '19', '26']"
36595,1,['4']
36596,1,['3']
36597,1,['3']
36598,1,"['1', '2', '3']"
36599,1,"['7', '16']"
36600,1,"['3', '11', '19']"
36601,1,"['1', '2', '11']"
36602,1,['2']
36603,1,['1']
36604,1,"['2', '7']"
36605,1,"['2', '9', '11']"
36606,1,['7']
36607,1,"['2', '7']"
36608,1,['1']
36609,1,['1']
36610,1,['1']
36611,1,['11']
36612,1,['2']
36613,1,"['11', '19']"
36614,1,"['2', '4']"
36615,1,['7']
36616,1,"['2', '4']"
36617,1,['16']
36620,1,"['7', '12']"
36621,1,['3']
36622,1,['3']
36623,1,['2']
36624,1,"['1', '26']"
36625,1,['7']
36626,1,['16']
36627,1,['16']
36628,1,"['1', '2', '4']"
36629,1,"['3', '7', '23']"
36630,1,['23']
36631,1,"['7', '12']"
36632,1,"['14', '16']"
36633,1,['2']
36634,1,['11']
36635,1,['7']
36637,1,['16']
36638,1,['3']
36639,1,"['1', '11', '18']"
36640,1,"['1', '3', '16']"
36641,1,"['3', '7', '9', '18']"
36642,1,"['1', '3', '27']"
36643,1,"['2', '14', '16']"
36644,1,['7']
36645,1,"['3', '4']"
36646,1,['11']
36647,1,"['3', '5', '21']"
36648,1,"['1', '22']"
36649,1,"['2', '11']"
36650,1,['16']
36651,1,"['2', '5', '8']"
36652,3,['16']
36653,1,['12']
36654,1,['1']
36655,1,"['7', '9']"
36656,1,"['2', '4']"
36657,1,['4']
36658,1,['5']
36659,1,['5']
36660,1,"['5', '21']"
36661,1,"['2', '7']"
36663,1,"['2', '7']"
36664,1,"['11', '16']"
36665,1,"['11', '16']"
36666,1,"['4', '11']"
36667,1,"['1', '16']"
36668,1,['1']
36669,1,"['1', '4']"
36670,1,['27']
36671,1,['27']
36672,1,"['1', '7']"
36673,1,"['4', '7']"
36674,1,['16']
36675,1,['3']
36676,1,['2']
36677,1,['4']
36678,1,['1']
36679,1,"['8', '11', '14', '19', '22']"
36680,1,"['1', '11']"
36681,1,"['5', '7', '14']"
36682,1,['2']
36683,1,"['3', '11', '23']"
36684,1,['1']
36685,1,"['2', '3', '19']"
36686,1,"['1', '2']"
36687,1,['2']
36688,1,['16']
36689,1,"['2', '5']"
36690,1,['27']
36691,1,"['11', '16']"
36692,1,"['4', '7', '11', '12']"
36693,1,"['1', '11']"
36694,1,['2']
36695,1,"['3', '14']"
36696,1,"['4', '22']"
36697,1,"['3', '14', '26']"
36698,1,"['1', '8']"
36699,1,"['8', '14', '16']"
36700,1,['22']
36702,1,"['3', '11', '19']"
36703,1,['2']
36705,1,['16']
36706,1,"['2', '3']"
36707,1,"['2', '4', '16']"
36708,1,"['2', '4']"
36709,1,"['2', '4']"
36710,1,"['4', '16']"
36711,1,"['1', '16']"
36712,1,['16']
36713,1,"['4', '7', '16']"
36714,1,"['2', '16']"
36715,1,"['2', '16']"
36716,1,"['2', '8', '14']"
36717,1,['2']
36718,1,['1']
36719,1,['11']
36721,1,"['7', '12', '14']"
36723,1,"['14', '16']"
36724,1,['1']
36725,1,['4']
36726,1,"['4', '7']"
36727,1,"['2', '4']"
36728,1,"['2', '4']"
36729,1,"['4', '19']"
36730,1,"['2', '3', '4']"
36731,1,"['2', '3']"
36732,1,['11']
36735,1,['3']
36737,1,['1']
36738,1,"['3', '16']"
36739,1,['11']
36740,9,['1']
36741,1,"['1', '7', '12']"
36742,1,"['1', '7', '12']"
36743,1,"['2', '11']"
36744,1,"['1', '9']"
36745,1,"['2', '4']"
36747,1,"['1', '3']"
36748,1,"['2', '16']"
36749,1,"['9', '11', '18']"
36750,1,"['8', '16', '22']"
36751,1,"['4', '16']"
36752,1,['4']
36753,1,['3']
36754,1,['11']
36755,1,"['1', '7', '11', '23']"
36756,1,['4']
36757,1,"['2', '7']"
36758,1,['2']
36759,1,"['5', '7', '21']"
36760,1,['3']
36761,1,"['2', '4', '26']"
36762,1,"['2', '5']"
36763,1,"['2', '19']"
36764,1,"['3', '7']"
36766,1,['2']
36767,1,"['2', '9', '27']"
36768,1,['2']
36769,1,['2']
36770,1,"['1', '2', '4', '14', '19']"
36771,1,"['2', '4']"
36772,1,"['1', '2', '16']"
36773,1,"['7', '9']"
36774,1,"['2', '16']"
36776,1,['3']
36777,1,"['14', '16']"
36778,1,"['2', '4']"
36779,1,['16']
36780,1,"['11', '19']"
36781,1,"['2', '3']"
36782,1,['2']
36783,1,['16']
36784,1,"['1', '16']"
36785,1,"['1', '2', '26']"
36786,1,"['2', '3', '19']"
36787,1,['2']
36788,1,"['2', '3']"
36789,1,"['2', '4']"
36790,1,"['2', '16']"
36791,1,"['11', '16']"
36792,1,"['1', '16']"
36793,1,['1']
36794,1,"['1', '7']"
36795,1,"['2', '11']"
36796,1,"['9', '11', '26']"
36797,1,['1']
36798,1,"['2', '16']"
36799,1,"['3', '16']"
36800,4,['2']
36801,1,"['2', '4', '8']"
36802,3,"['2', '5']"
36803,1,"['1', '2', '4', '11', '16']"
36804,1,"['2', '7', '11', '27']"
36805,1,"['2', '9', '16']"
36806,1,"['2', '8', '11']"
36807,1,['22']
36808,1,"['1', '3']"
36809,1,"['1', '26']"
36810,1,"['1', '2', '8']"
36811,1,"['2', '4', '8', '14']"
36812,1,"['2', '4', '22']"
36813,1,"['4', '5']"
36814,1,['2']
36815,1,"['9', '27']"
36816,1,['1']
36817,1,['2']
36818,1,['22']
36819,1,"['7', '23']"
36820,1,"['7', '9', '11']"
36821,1,"['1', '2', '3', '16', '26']"
36822,12,"['2', '3', '11', '19']"
36823,1,['3']
36824,1,['2']
36825,1,['2']
36826,1,['2']
36827,1,"['2', '11']"
36828,1,"['3', '7', '19']"
36829,1,"['4', '22']"
36830,1,"['1', '3', '7', '9']"
36831,1,"['3', '14', '19']"
36832,1,['1']
36833,1,['1']
36834,1,['7']
36835,1,"['16', '19']"
36836,1,"['2', '11']"
36837,1,"['2', '16']"
36838,1,"['2', '16']"
36839,1,['16']
36840,1,"['5', '11']"
36841,1,['2']
36842,1,"['4', '14', '16']"
36843,6,['4']
36844,1,"['2', '3', '11']"
36845,1,"['2', '16', '22']"
36846,1,"['5', '16', '22']"
36847,1,"['1', '7', '11', '19']"
36848,1,"['3', '7', '27']"
36849,1,['1']
36850,1,"['3', '16']"
36851,1,"['16', '19']"
36852,1,['1']
36853,1,['2']
36854,1,"['2', '16']"
36855,1,['4']
36856,1,['16']
36857,1,['7']
36858,1,['16']
36859,1,"['11', '16']"
36860,1,"['7', '12', '16']"
36861,1,"['3', '16']"
36862,12,"['2', '12', '27']"
36863,1,['2']
36864,1,"['2', '3']"
36865,1,['2']
36866,1,"['1', '11']"
36867,1,"['1', '8']"
36868,1,['1']
36869,1,['1']
36870,1,"['2', '8', '11']"
36871,1,"['1', '4', '11']"
36872,1,['7']
36873,1,"['2', '4', '7']"
36874,1,"['2', '3', '19']"
36875,4,['2']
36876,1,['3']
36877,1,['2']
36878,1,"['1', '4', '8']"
36879,1,['1']
36880,1,"['1', '16']"
36881,1,"['1', '16']"
36882,1,"['3', '19']"
36883,1,"['4', '11', '14']"
36884,1,"['3', '7', '9', '23']"
36885,1,"['2', '3']"
36886,1,"['2', '4', '5']"
36887,1,"['2', '16']"
36888,1,"['2', '4']"
36889,1,"['4', '5']"
36890,1,"['7', '9', '11']"
36891,1,"['1', '16']"
36892,1,"['1', '14', '16']"
36893,1,"['1', '4']"
36894,1,"['3', '16']"
36895,1,"['2', '11']"
36896,1,"['3', '16']"
36897,1,"['4', '16', '22']"
36898,1,"['2', '3']"
36899,1,"['2', '3', '19']"
36900,1,['11']
36901,1,['1']
36902,1,"['2', '16']"
36903,1,"['2', '14', '16']"
36904,1,"['1', '4']"
36905,1,['2']
36906,1,['2']
36907,1,"['1', '2']"
36908,1,"['2', '4', '7', '12']"
36909,1,"['3', '5']"
36910,1,"['2', '4']"
36911,1,['19']
36912,1,"['2', '11', '14', '19']"
36913,1,"['4', '8']"
36914,1,"['3', '7', '11', '12']"
36915,1,"['1', '8', '14', '19']"
36916,1,['3']
36917,1,"['4', '19']"
36918,1,"['2', '4']"
36919,1,"['1', '2', '7', '9']"
36920,1,"['16', '26']"
36921,1,"['1', '3']"
36922,1,"['2', '16']"
36923,1,"['8', '14']"
36924,1,['4']
36925,1,"['8', '14', '22']"
36926,1,['3']
36927,1,"['2', '5']"
36928,1,['3']
36929,1,['16']
36930,1,"['1', '11', '16', '19', '22']"
36931,1,"['1', '16']"
36932,1,"['2', '3', '14']"
36933,1,"['14', '22']"
36934,1,['16']
36935,1,['2']
36936,1,"['1', '7', '11', '14', '19']"
36937,1,"['4', '7']"
36938,1,"['3', '4']"
36939,1,"['3', '16']"
36940,1,"['3', '19']"
36941,1,"['1', '5', '21']"
36942,1,"['4', '7']"
36943,1,"['2', '4', '5', '14']"
36944,1,"['2', '3']"
36945,1,['3']
36946,1,['3']
36947,1,"['2', '5']"
36948,1,['2']
36949,1,"['4', '7', '26']"
36950,1,['2']
36951,1,['11']
36952,1,"['1', '8', '11', '22']"
36953,1,"['2', '7']"
36954,1,"['7', '19']"
36955,1,['26']
36956,1,"['11', '26']"
36957,1,"['3', '7']"
36958,1,"['7', '12', '21']"
36959,1,"['2', '19']"
36960,1,"['2', '4']"
36962,1,"['2', '4']"
36963,1,"['7', '12']"
36965,1,"['2', '22']"
36966,1,"['11', '14', '16', '26']"
36967,1,['3']
36968,1,['11']
36969,1,"['3', '7']"
36970,1,"['2', '4']"
36971,1,"['2', '3', '16']"
36972,1,"['1', '7', '12']"
36973,1,"['2', '11']"
36974,1,"['1', '3', '7', '9']"
36976,1,['16']
36977,1,"['7', '27']"
36978,1,"['3', '7', '9']"
36979,1,"['8', '14']"
36980,1,"['2', '19']"
36981,1,['2']
36982,1,['2']
36983,3,"['2', '4', '5']"
36984,1,"['1', '2', '16']"
36985,1,['7']
36986,1,"['5', '11']"
36987,1,"['1', '16']"
36989,1,['3']
36990,1,"['2', '18']"
36991,1,['1']
36992,1,['2']
36993,1,['2']
36994,13,"['1', '2']"
36995,1,['19']
36996,1,['2']
36997,1,"['4', '14', '16']"
36998,3,"['2', '16']"
36999,1,"['1', '18', '26']"
37000,1,"['5', '11', '14']"
37001,1,"['1', '7', '12', '18']"
37002,1,"['1', '16', '26']"
37003,1,"['3', '7', '14']"
37004,1,"['1', '7', '9', '11']"
37005,1,"['4', '22']"
37006,7,"['8', '14', '19']"
37007,1,['3']
37008,3,"['3', '4']"
37009,1,"['2', '14', '16']"
37010,13,"['3', '19']"
37011,1,"['1', '16']"
37012,1,"['1', '3', '8']"
37013,1,"['7', '16']"
37014,1,"['7', '11', '12', '14']"
37015,1,"['4', '8']"
37016,1,"['7', '23']"
37017,1,['11']
37018,1,"['1', '21']"
37019,1,"['2', '4']"
37020,1,['2']
37021,1,['2']
37022,1,['22']
37023,1,"['9', '11']"
37024,1,['3']
37025,1,"['2', '11', '16']"
37026,1,['3']
37027,1,['16']
37028,1,['16']
37029,1,"['2', '7', '26']"
37030,1,['1']
37031,1,"['3', '14']"
37032,1,['3']
37033,1,"['2', '8', '26']"
37034,1,"['4', '16', '22']"
37035,1,"['7', '22', '27']"
37036,1,"['7', '22']"
37037,1,['16']
37038,1,"['1', '5', '11']"
37039,1,"['2', '11']"
37040,1,['1']
37041,1,"['3', '8', '14', '19']"
37042,1,"['2', '16', '19']"
37043,1,"['2', '11']"
37044,1,"['2', '4']"
37045,1,['2']
37046,1,"['2', '16']"
37047,1,"['8', '11']"
37048,1,"['16', '22']"
37049,1,['11']
37050,1,['11']
37051,1,"['2', '19']"
37052,1,['11']
37053,1,"['1', '7', '9']"
37054,1,"['1', '3', '4']"
37055,1,['2']
37056,1,"['2', '5']"
37057,1,['2']
37058,1,"['2', '4']"
37059,1,"['9', '11', '23']"
37060,1,"['4', '7', '16', '26']"
37061,1,"['1', '18']"
37062,1,"['4', '16']"
37063,1,"['4', '7', '23']"
37064,1,['16']
37065,1,"['8', '14', '19']"
37066,1,['3']
37067,1,"['2', '7']"
37068,1,"['2', '16']"
37069,1,['1']
37070,1,['3']
37071,1,"['2', '4']"
37072,1,"['3', '16']"
37073,1,"['2', '4']"
37074,1,"['3', '4', '16']"
37075,1,['4']
37076,1,"['5', '11', '21']"
37077,1,['22']
37078,1,['1']
37079,1,['1']
37080,1,"['3', '7']"
37081,1,"['1', '7', '9']"
37082,1,"['11', '14', '23']"
37083,1,"['1', '16']"
37084,1,"['2', '21', '26']"
37085,1,"['7', '27']"
37086,1,"['3', '7', '23']"
37087,1,['16']
37088,1,"['1', '16']"
37089,1,"['7', '9', '11', '14']"
37090,1,['2']
37091,1,"['1', '7', '12']"
37092,1,"['1', '7']"
37093,5,['5']
37104,1,['11']
37110,1,['3']
37111,1,['3']
37112,1,['3']
37113,1,"['3', '4']"
37114,1,"['2', '4']"
37115,1,"['2', '5', '8', '11']"
37116,1,['1']
37117,1,['16']
37118,1,"['11', '14']"
37119,1,"['1', '14']"
37120,1,"['3', '8', '19']"
37121,1,"['2', '16', '22']"
37122,1,"['3', '19']"
37123,1,"['2', '4']"
37124,1,"['2', '4']"
37125,1,['4']
37126,1,"['2', '3', '4', '5', '14', '26']"
37127,1,['14']
37128,1,"['1', '4', '26']"
37129,1,['1']
37130,1,"['14', '16']"
37131,1,"['1', '16']"
37132,1,"['2', '14', '16']"
37133,1,"['2', '4', '14']"
37134,1,"['2', '4']"
37135,4,"['2', '16']"
37136,1,"['4', '11']"
37137,1,['22']
37138,1,"['2', '4']"
37139,1,"['11', '14', '19']"
37141,1,"['14', '22']"
37142,1,['12']
37143,1,"['2', '16']"
37144,1,['16']
37145,1,['16']
37146,1,"['7', '12', '23']"
37147,1,"['3', '5', '11', '21']"
37148,1,"['9', '18', '19', '22']"
37149,1,['7']
37150,1,"['3', '5']"
37151,1,"['7', '11', '23']"
37152,1,"['16', '19', '22']"
37153,1,['2']
37154,1,"['2', '11', '16']"
37155,1,"['4', '14', '16']"
37156,1,['16']
37157,3,"['2', '16']"
37158,1,"['4', '16']"
37159,1,['11']
37160,1,"['3', '16']"
37161,1,['4']
37162,1,"['7', '9']"
37163,1,"['2', '4']"
37164,1,"['2', '4', '14']"
37165,1,"['9', '11', '14']"
37166,1,"['3', '7']"
37167,1,"['7', '9', '11']"
37168,1,['3']
37169,1,['1']
37170,1,"['7', '11', '19', '21', '23']"
37171,1,['8']
37172,1,['7']
37173,1,['22']
37174,1,"['3', '16']"
37175,1,"['4', '16']"
37176,1,"['1', '4']"
37177,1,['2']
37178,1,['2']
37179,1,['2']
37180,1,['2']
37181,1,['2']
37182,1,"['2', '16']"
37183,1,['2']
37185,1,"['3', '11']"
37186,1,['11']
37187,1,"['7', '23']"
37188,1,"['1', '12']"
37189,1,['3']
